date,美债3m,美债2y,美债10y
2014-04-15,2.8427,2.5747,3.58
2014-04-16,3.4486,4.535,5.8675
2014-04-17,2.9231,3.0006,5.5746
2014-04-18,2.8705,3.1537,1.9649
2014-04-21,1.3964,1.1546,3.785
2014-04-22,3.552,3.7737,3.3279
2014-04-23,6.7679,2.6875,1.9161
2014-04-24,1.9378,3.5577,1.8186
2014-04-25,2.6065,3.2821,2.791
2014-04-28,1.8307,3.2171,3.0386
2014-04-29,1.768,2.9451,4.4248
2014-04-30,4.8167,3.9439,5.5663
2014-05-01,1.4905,2.7613,4.7705
2014-05-02,1.7889,1.2538,5.1256
2014-05-05,0.1188,3.6827,3.6001
2014-05-06,1.3636,2.0292,4.9045
2014-05-07,-0.0626,1.4109,3.7774
2014-05-08,3.4477,1.7733,3.3378
2014-05-09,6.6995,3.34,6.8457
2014-05-12,1.95,2.8842,0.5043
2014-05-13,-0.0001,0.4408,1.19
2014-05-14,3.85,2.5396,4.574
2014-05-15,1.4096,4.4031,3.6025
2014-05-16,4.449,2.4584,1.8445
2014-05-19,2.077,2.8014,2.4181
2014-05-20,1.5523,4.2516,2.6134
2014-05-21,2.2331,3.9546,5.3385
2014-05-22,3.6367,4.2261,5.8186
2014-05-23,2.1589,-0.3271,6.4593
2014-05-26,1.7549,5.0802,1.6165
2014-05-27,2.2018,3.7637,1.9493
2014-05-28,0.5922,5.9538,1.8466
2014-05-29,3.0955,2.0612,5.9333
2014-05-30,-0.1801,0.8839,4.6258
2014-06-02,1.8338,3.0087,4.1203
2014-06-03,3.6391,2.6696,4.3444
2014-06-04,2.9546,3.7844,3.9148
2014-06-05,3.3855,4.2899,2.3183
2014-06-06,2.4024,2.8952,4.7698
2014-06-09,4.2546,2.7112,3.7208
2014-06-10,3.887,3.6273,2.1995
2014-06-11,3.1692,2.6924,4.8614
2014-06-12,3.8913,2.592,3.3613
2014-06-13,3.6256,4.2446,4.3412
2014-06-16,1.8408,4.5117,3.8125
2014-06-17,0.4842,4.3008,5.3371
2014-06-18,3.1305,2.7981,4.3302
2014-06-19,3.3191,0.4323,2.6744
2014-06-20,4.1357,2.8222,4.483
2014-06-23,1.0955,2.0904,4.532
2014-06-24,1.1404,2.8443,4.767
2014-06-25,3.1899,2.1947,5.5538
2014-06-26,2.3932,2.9751,3.076
2014-06-27,-0.3286,1.7529,5.0019
2014-06-30,3.0627,1.4631,1.4128
2014-07-01,-0.2786,4.4672,3.82
2014-07-02,1.0821,1.8364,3.588
2014-07-03,4.5275,3.0004,6.1718
2014-07-04,5.2373,4.1454,3.7655
2014-07-07,0.6765,4.0972,4.912
2014-07-08,2.0059,3.9538,1.3573
2014-07-09,2.5639,3.3634,3.4724
2014-07-10,5.1718,3.8688,2.7305
2014-07-11,1.7607,4.6477,7.7133
2014-07-14,1.7847,3.51,2.9998
2014-07-15,4.8231,0.7954,4.1099
2014-07-16,1.9378,2.3658,4.1899
2014-07-17,3.5833,3.8356,1.6158
2014-07-18,0.2843,2.2475,3.2109
2014-07-21,2.2432,4.9441,4.6071
2014-07-22,0.0106,2.9242,4.1286
2014-07-23,0.9168,3.1023,0.5494
2014-07-24,3.7588,4.3497,3.1495
2014-07-25,2.4251,2.7806,5.5312
2014-07-28,2.0213,3.2115,4.8823
2014-07-29,1.3769,4.0789,5.8271
2014-07-30,2.169,1.2333,2.5215
2014-07-31,2.9517,2.6576,5.9214
2014-08-01,3.9744,3.995,3.9334
2014-08-04,-1.4377,3.0787,6.3883
2014-08-05,1.2524,4.7608,4.005
2014-08-06,2.7386,1.1089,0.9288
2014-08-07,2.3517,0.972,5.2739
2014-08-08,3.1051,3.9236,3.3347
2014-08-11,2.9013,4.039,3.4357
2014-08-12,2.0427,2.7681,1.8204
2014-08-13,1.7097,3.4805,6.4333
2014-08-14,2.1317,3.8942,3.2183
2014-08-15,4.2231,2.0234,6.3626
2014-08-18,1.402,2.1518,3.3531
2014-08-19,2.4058,3.2277,2.6084
2014-08-20,2.775,4.0849,5.9793
2014-08-21,4.8405,1.6009,3.89
2014-08-22,2.0495,2.7625,3.9046
2014-08-25,3.9382,2.7069,2.0776
2014-08-26,4.348,3.5016,3.3136
2014-08-27,2.4044,2.9896,4.643
2014-08-28,2.1839,2.3449,2.0512
2014-08-29,2.0064,4.4983,3.1914
2014-09-01,2.1163,2.3529,3.3693
2014-09-02,3.7814,2.6495,4.0997
2014-09-03,2.8465,1.0902,6.2193
2014-09-04,2.8529,2.1436,3.5501
2014-09-05,0.8122,3.6193,2.9642
2014-09-08,1.0488,3.3847,8.1196
2014-09-09,5.7152,3.7194,3.3502
2014-09-10,2.2333,3.6612,3.714
2014-09-11,1.3378,5.5053,3.4632
2014-09-12,4.6466,2.1026,3.5848
2014-09-15,2.9227,1.0567,4.1166
2014-09-16,3.3672,1.7393,5.3812
2014-09-17,2.2929,2.1556,4.606
2014-09-18,2.022,1.8308,5.6156
2014-09-19,2.2456,3.1124,5.566
2014-09-22,0.4259,4.5032,4.3128
2014-09-23,2.3681,4.8476,4.5645
2014-09-24,2.944,3.6052,5.6631
2014-09-25,5.2757,5.5695,2.3332
2014-09-26,2.629,2.5724,7.7473
2014-09-29,-1.0013,1.041,3.2311
2014-09-30,2.359,4.2638,3.4736
2014-10-01,6.6093,0.7937,2.1821
2014-10-02,3.7995,2.094,2.2268
2014-10-03,1.2837,3.6241,5.4611
2014-10-06,3.3867,2.8771,7.4053
2014-10-07,1.387,2.7709,3.1491
2014-10-08,0.4693,1.5831,4.521
2014-10-09,1.9774,2.987,4.3302
2014-10-10,2.6373,4.2044,5.5004
2014-10-13,-0.3082,3.024,7.3281
2014-10-14,0.7763,2.0037,6.2815
2014-10-15,2.5155,1.503,3.642
2014-10-16,1.8877,2.0285,4.7932
2014-10-17,3.0922,3.4708,4.9421
2014-10-20,0.678,3.4123,3.9699
2014-10-21,3.5712,2.0394,2.3561
2014-10-22,0.7244,0.3471,2.8018
2014-10-23,4.9641,3.504,5.7222
2014-10-24,-0.0736,1.9228,5.877
2014-10-27,0.8612,3.8269,3.6886
2014-10-28,3.1261,2.0927,4.3916
2014-10-29,4.9963,1.8145,5.7959
2014-10-30,2.9726,3.1838,1.4436
2014-10-31,3.3443,5.8292,3.3305
2014-11-03,2.5263,3.8988,7.0268
2014-11-04,0.9604,3.1635,4.449
2014-11-05,1.7648,3.4306,2.3062
2014-11-06,0.6821,0.8987,4.1759
2014-11-07,0.5819,1.6532,5.5322
2014-11-10,3.1026,-0.0131,0.1802
2014-11-11,0.8152,5.0758,4.2644
2014-11-12,2.9793,4.8329,3.4414
2014-11-13,0.5473,3.4714,1.537
2014-11-14,2.9446,3.1621,4.1229
2014-11-17,1.767,1.1381,3.7953
2014-11-18,4.6099,2.7368,3.9639
2014-11-19,2.9856,5.1509,3.4776
2014-11-20,4.3537,3.1577,2.468
2014-11-21,1.3665,2.3224,1.8178
2014-11-24,2.5842,0.8903,2.964
2014-11-25,1.0284,4.6564,5.2889
2014-11-26,1.8796,2.9159,4.3496
2014-11-27,2.1068,0.8919,3.8962
2014-11-28,1.4112,1.8909,2.4403
2014-12-01,0.6767,1.467,3.4391
2014-12-02,0.3797,2.8419,5.1057
2014-12-03,-1.0096,3.2488,4.7572
2014-12-04,0.9155,2.3961,3.2842
2014-12-05,3.4412,3.9325,0.0829
2014-12-08,0.1023,3.0946,2.9877
2014-12-09,0.4478,4.2748,3.276
2014-12-10,5.1863,2.5714,2.6393
2014-12-11,1.5453,6.6544,3.3802
2014-12-12,2.9816,2.3226,5.2248
2014-12-15,3.4635,1.916,3.9441
2014-12-16,3.4938,1.7684,5.4845
2014-12-17,0.2165,2.7469,1.7374
2014-12-18,2.1534,0.9366,3.5424
2014-12-19,0.0727,3.3535,1.0915
2014-12-22,6.1695,0.7136,3.3601
2014-12-23,0.1077,3.194,2.4315
2014-12-24,0.9282,1.3785,5.9219
2014-12-25,0.9391,2.5424,4.6146
2014-12-26,0.255,3.7254,5.5222
2014-12-29,4.5289,5.7648,3.356
2014-12-30,6.1337,1.7064,2.4704
2014-12-31,1.7864,2.8196,2.4227
2015-01-01,0.5194,2.1315,4.3982
2015-01-02,-0.8554,1.9562,6.7152
2015-01-05,2.1338,2.142,4.6186
2015-01-06,2.0255,3.9889,3.4378
2015-01-07,1.5231,2.4143,3.7168
2015-01-08,2.8321,5.6992,3.953
2015-01-09,3.0928,3.4992,7.04
2015-01-12,2.9846,1.788,5.8504
2015-01-13,2.0258,2.56,4.3899
2015-01-14,0.8476,2.0378,4.1646
2015-01-15,3.4987,3.9601,4.449
2015-01-16,2.5188,1.0335,4.7414
2015-01-19,3.8325,1.3909,3.3802
2015-01-20,3.6851,2.2901,2.7339
2015-01-21,0.3674,3.8195,5.5483
2015-01-22,0.3487,4.4797,4.033
2015-01-23,1.3667,4.6567,5.4231
2015-01-26,0.9156,3.6358,6.4692
2015-01-27,3.6329,2.9005,4.7809
2015-01-28,3.027,3.9536,4.5378
2015-01-29,4.1488,1.6266,8.8004
2015-01-30,3.0947,0.7864,4.3105
2015-02-02,2.813,3.524,2.3642
2015-02-03,4.2996,1.7932,3.5782
2015-02-04,3.2046,2.9216,6.3275
2015-02-05,2.6022,3.1436,2.0587
2015-02-06,4.7207,3.2977,2.8713
2015-02-09,2.6728,4.1253,5.6596
2015-02-10,2.0435,3.9985,3.5926
2015-02-11,1.2433,3.234,3.8346
2015-02-12,3.5545,2.4696,5.6101
2015-02-13,4.3556,3.1293,2.9248
2015-02-16,2.4241,2.2845,1.7971
2015-02-17,4.4619,2.7643,1.9167
2015-02-18,-0.455,6.1418,4.8727
2015-02-19,2.4168,3.2186,4.3887
2015-02-20,2.4399,3.5403,2.9612
2015-02-23,1.4095,2.1534,2.2618
2015-02-24,6.0758,4.2241,3.5941
2015-02-25,2.4007,3.9123,5.6748
2015-02-26,1.8884,3.9208,2.7463
2015-02-27,2.5389,3.2579,3.006
2015-03-02,-0.5042,4.241,2.2142
2015-03-03,1.3602,4.526,3.4489
2015-03-04,3.9749,3.3397,4.5071
2015-03-05,1.5566,2.8625,7.1728
2015-03-06,1.2567,4.0735,4.3267
2015-03-09,4.4643,1.915,3.9195
2015-03-10,4.5104,2.1384,5.2944
2015-03-11,3.2755,2.936,5.0443
2015-03-12,1.8173,0.9104,3.1335
2015-03-13,2.1408,3.9931,7.4531
2015-03-16,1.2938,1.8445,3.9634
2015-03-17,1.0078,2.4342,4.3546
2015-03-18,0.9334,2.7441,4.827
2015-03-19,1.5729,3.0471,4.5188
2015-03-20,0.9479,2.5876,6.2881
2015-03-23,0.1544,2.9192,3.1151
2015-03-24,2.8291,2.9284,5.1751
2015-03-25,2.8519,2.4636,4.2469
2015-03-26,5.0512,2.0722,5.4741
2015-03-27,1.4975,4.2978,3.6775
2015-03-30,2.9442,0.4747,3.4744
2015-03-31,2.9691,2.7531,5.0981
2015-04-01,2.1192,2.4373,4.537
2015-04-02,3.6165,3.5025,2.7696
2015-04-03,3.6628,1.2548,6.0184
2015-04-06,2.9911,2.4003,5.0988
2015-04-07,2.1165,2.8772,3.8887
2015-04-08,1.9637,4.2841,3.2977
2015-04-09,0.4484,3.3986,4.5462
2015-04-10,1.2911,1.5798,4.9907
2015-04-13,1.567,2.415,1.6089
2015-04-14,0.814,4.0633,4.5635
2015-04-15,3.1599,1.5591,4.9788
2015-04-16,4.2949,2.9056,0.4713
2015-04-17,1.1379,2.9891,4.2943
2015-04-20,2.9252,2.5371,5.0419
2015-04-21,0.9488,6.2349,4.8713
2015-04-22,2.0426,2.5047,5.2037
2015-04-23,1.4645,3.5397,3.5087
2015-04-24,3.4028,2.0804,2.4401
2015-04-27,1.4818,3.6333,1.3004
2015-04-28,4.0175,4.0449,5.6383
2015-04-29,2.1314,2.2944,5.0546
2015-04-30,1.5256,2.9344,5.7527
2015-05-01,0.62,1.9257,2.9123
2015-05-04,2.8798,1.6267,5.2058
2015-05-05,3.8428,4.2442,1.746
2015-05-06,2.91,2.3352,2.6958
2015-05-07,5.8582,0.1037,4.189
2015-05-08,4.6447,5.1184,4.9948
2015-05-11,2.0387,2.0375,6.5185
2015-05-12,2.023,2.7044,3.6399
2015-05-13,3.2045,4.9691,2.7014
2015-05-14,1.243,2.8299,2.6243
2015-05-15,4.2494,2.804,2.9682
2015-05-18,3.0424,1.5262,7.3315
2015-05-19,2.8847,1.0382,5.1353
2015-05-20,3.5304,2.8003,5.6688
2015-05-21,5.0842,3.4354,3.6415
2015-05-22,2.7564,3.3666,3.9975
2015-05-25,2.3304,2.4225,5.0489
2015-05-26,4.7631,3.0243,3.2413
2015-05-27,3.9513,0.7953,3.563
2015-05-28,2.0185,3.5522,2.9879
2015-05-29,2.5078,3.1937,3.3288
2015-06-01,2.7931,5.3684,4.0735
2015-06-02,3.0427,3.009,2.7674
2015-06-03,0.4651,1.8688,4.429
2015-06-04,0.1863,2.9391,4.4269
2015-06-05,1.1689,2.6066,3.7311
2015-06-08,1.0529,3.5216,2.7588
2015-06-09,1.5343,3.0323,4.1574
2015-06-10,3.4521,1.4881,3.2426
2015-06-11,2.2466,1.0371,4.0699
2015-06-12,2.7946,3.3155,5.6472
2015-06-15,0.6635,4.6597,2.1206
2015-06-16,1.8075,3.0952,7.2602
2015-06-17,3.3809,3.976,3.8912
2015-06-18,3.3924,4.2154,4.6178
2015-06-19,1.4131,3.3202,2.8709
2015-06-22,2.7425,2.0226,5.7133
2015-06-23,5.7983,3.2344,3.8116
2015-06-24,2.4736,4.4485,3.4088
2015-06-25,1.4602,3.6359,3.1367
2015-06-26,2.2394,3.8979,3.5973
2015-06-29,2.6383,2.4449,4.6275
2015-06-30,2.2732,2.7572,4.2592
2015-07-01,2.453,2.8575,3.9402
2015-07-02,0.3348,2.9384,2.9329
2015-07-03,1.0561,4.4015,2.8462
2015-07-06,2.276,0.1834,3.3087
2015-07-07,2.2521,3.0366,4.6904
2015-07-08,1.6507,2.9046,4.9934
2015-07-09,2.2345,1.3542,5.1956
2015-07-10,2.5915,3.8061,3.9978
2015-07-13,3.8341,2.1306,4.5753
2015-07-14,2.3512,2.5716,3.7473
2015-07-15,3.0987,5.2185,1.3866
2015-07-16,1.6876,4.212,3.6761
2015-07-17,3.3581,3.6894,3.437
2015-07-20,3.0636,3.4569,2.4414
2015-07-21,3.7987,2.8024,3.1489
2015-07-22,3.5702,5.3993,4.2026
2015-07-23,3.3831,3.9626,2.3001
2015-07-24,2.3524,2.1005,2.9338
2015-07-27,2.8674,1.3199,6.3219
2015-07-28,4.0953,3.6802,1.5959
2015-07-29,1.5219,2.933,3.7252
2015-07-30,1.5574,1.2853,2.2505
2015-07-31,2.7721,3.5143,2.8725
2015-08-03,3.1229,2.6772,3.7034
2015-08-04,1.2638,3.6368,2.5186
2015-08-05,2.3879,3.5301,4.8609
2015-08-06,2.359,2.2701,6.0267
2015-08-07,-0.8229,3.7594,5.2625
2015-08-10,2.1706,2.4025,5.5369
2015-08-11,2.264,2.4805,1.9304
2015-08-12,2.2596,2.3613,3.6354
2015-08-13,4.6239,4.3572,4.7011
2015-08-14,0.6763,2.6633,5.3068
2015-08-17,1.2631,4.6469,6.63
2015-08-18,-1.4183,5.1402,5.6036
2015-08-19,1.7786,2.1135,5.3447
2015-08-20,1.9065,-0.5052,7.9504
2015-08-21,1.735,4.2534,4.1445
2015-08-24,4.1615,2.5896,3.5664
2015-08-25,3.7909,1.9606,4.266
2015-08-26,2.6168,2.2935,2.6274
2015-08-27,1.9441,2.5022,4.1015
2015-08-28,4.0393,4.5566,1.4097
2015-08-31,2.4704,3.1919,3.2057
2015-09-01,1.2726,4.5403,3.827
2015-09-02,-0.0744,3.5931,5.4245
2015-09-03,1.838,2.6289,5.6666
2015-09-04,3.632,2.5316,2.5546
2015-09-07,5.9148,3.6739,7.1141
2015-09-08,2.5924,3.9845,4.2226
2015-09-09,1.352,4.1962,4.3601
2015-09-10,0.7226,2.6862,1.5735
2015-09-11,3.3279,3.2102,3.0699
2015-09-14,-0.1469,3.7008,5.5747
2015-09-15,3.3255,2.5392,4.2547
2015-09-16,3.7266,1.6381,4.1617
2015-09-17,3.1544,2.0325,4.3408
2015-09-18,2.1705,2.7108,1.8352
2015-09-21,3.3474,3.7946,3.8551
2015-09-22,2.7564,4.5108,6.1125
2015-09-23,1.3328,1.3727,5.6301
2015-09-24,5.2756,2.2832,3.8122
2015-09-25,1.9725,2.5706,6.3455
2015-09-28,3.6636,3.9537,2.1114
2015-09-29,-1.1279,2.3663,2.5425
2015-09-30,4.4147,2.4843,6.7954
2015-10-01,4.7031,1.3056,4.867
2015-10-02,2.5448,3.5801,3.5667
2015-10-05,3.3382,2.8063,3.917
2015-10-06,3.3378,2.2151,2.7901
2015-10-07,1.5358,2.6886,4.4149
2015-10-08,3.3207,4.3524,4.2961
2015-10-09,1.2871,1.7941,4.0298
2015-10-12,1.5869,1.99,2.2604
2015-10-13,4.1904,4.5027,4.3971
2015-10-14,3.962,3.0909,3.2057
2015-10-15,1.4404,3.8037,2.521
2015-10-16,1.3996,3.4821,5.9001
2015-10-19,1.5316,2.9576,7.2546
2015-10-20,3.599,2.582,6.9139
2015-10-21,1.0,3.9979,4.9752
2015-10-22,3.0351,4.3948,3.6016
2015-10-23,3.6203,4.301,3.8945
2015-10-26,2.3676,1.5774,4.6084
2015-10-27,4.0151,4.5659,3.3696
2015-10-28,2.0435,2.5705,5.9782
2015-10-29,2.1792,2.094,0.9464
2015-10-30,1.0341,2.7968,3.5564
2015-11-02,4.0258,3.9974,5.2016
2015-11-03,1.3502,3.6486,2.7323
2015-11-04,3.0247,2.6935,3.6398
2015-11-05,2.393,4.0052,4.8905
2015-11-06,0.9208,3.1678,6.2774
2015-11-09,1.5863,2.3124,2.0591
2015-11-10,4.5743,2.1504,1.9479
2015-11-11,2.8025,3.4923,2.581
2015-11-12,0.9863,2.901,1.6937
2015-11-13,2.958,1.3494,1.8004
2015-11-16,2.2808,4.0166,2.541
2015-11-17,7.6811,2.4237,5.8502
2015-11-18,2.9277,4.9105,3.5319
2015-11-19,1.9291,1.3164,4.0471
2015-11-20,4.63,2.7831,2.5668
2015-11-23,-0.2616,2.16,4.9503
2015-11-24,2.6415,1.8295,6.8136
2015-11-25,5.4916,2.4159,2.6686
2015-11-26,2.3257,5.1247,6.5871
2015-11-27,-0.1,3.172,4.5466
2015-11-30,1.9061,2.05,4.0253
2015-12-01,4.6818,0.8056,4.6002
2015-12-02,3.0641,0.9344,4.5858
2015-12-03,1.2417,2.3562,6.7857
2015-12-04,1.4721,2.2396,4.7803
2015-12-07,1.6604,2.7311,4.8117
2015-12-08,3.0418,0.2734,3.3678
2015-12-09,4.5073,2.89,5.2586
2015-12-10,4.0786,4.2333,2.5647
2015-12-11,3.184,4.9474,4.1635
2015-12-14,0.5025,0.7267,8.3249
2015-12-15,0.5081,2.0383,0.2437
2015-12-16,3.2999,1.9749,4.3497
2015-12-17,0.4818,3.1749,4.4074
2015-12-18,2.1616,1.5363,3.6579
2015-12-21,2.9562,5.0187,3.6932
2015-12-22,0.7936,3.0522,4.1371
2015-12-23,0.9636,2.8522,3.622
2015-12-24,2.3588,4.9113,4.333
2015-12-25,3.2555,2.9807,3.2686
2015-12-28,4.0923,3.4804,7.0336
2015-12-29,3.4106,2.099,3.622
2015-12-30,2.6105,1.3554,4.8544
2015-12-31,1.3807,2.2676,2.9964
2016-01-01,0.8936,5.6244,5.3997
2016-01-04,1.7337,3.7596,5.1002
2016-01-05,3.1149,3.3294,4.6289
2016-01-06,3.0049,1.8284,2.459
2016-01-07,-0.6499,4.0935,2.8714
2016-01-08,1.3215,1.3708,6.5293
2016-01-11,4.3068,1.1195,2.8548
2016-01-12,2.6188,2.3293,4.9614
2016-01-13,0.3745,5.3454,2.583
2016-01-14,6.0337,5.2775,5.5126
2016-01-15,2.4566,2.4585,2.9704
2016-01-18,3.0765,2.191,2.5552
2016-01-19,3.0993,1.0316,2.9315
2016-01-20,1.9486,3.0936,3.1693
2016-01-21,1.4086,3.1944,4.607
2016-01-22,5.6825,3.9475,4.1041
2016-01-25,4.0048,4.0928,2.3573
2016-01-26,3.7329,2.7631,3.9581
2016-01-27,3.3644,3.6672,2.2847
2016-01-28,0.995,2.1592,4.9653
2016-01-29,4.4163,3.6445,5.2404
2016-02-01,1.2353,2.3913,3.9641
2016-02-02,2.9249,3.5514,4.4075
2016-02-03,0.0409,3.4542,6.6282
2016-02-04,-0.5613,3.0826,3.7636
2016-02-05,2.9774,3.9534,2.5836
2016-02-08,1.2864,1.1155,4.8688
2016-02-09,-0.4838,1.7221,2.301
2016-02-10,3.3109,2.6759,3.6841
2016-02-11,5.6801,1.2681,3.1015
2016-02-12,4.5843,2.5118,2.9473
2016-02-15,2.114,2.5504,3.6249
2016-02-16,2.5133,4.5716,5.3498
2016-02-17,3.8316,3.171,5.6585
2016-02-18,4.1832,4.2353,5.3893
2016-02-19,1.9847,3.362,4.5045
2016-02-22,2.5513,2.3572,3.6134
2016-02-23,2.9509,3.1605,0.4633
2016-02-24,3.3308,3.8753,4.5515
2016-02-25,2.3004,4.4321,0.581
2016-02-26,2.3199,2.8412,1.1149
2016-02-29,4.5697,1.023,3.7575
2016-03-01,4.3143,0.9386,4.3969
2016-03-02,3.2161,2.6083,3.3234
2016-03-03,5.0787,0.1945,6.3033
2016-03-04,1.9203,5.1541,4.6932
2016-03-07,4.9345,3.7163,3.6259
2016-03-08,3.3138,2.2372,6.0795
2016-03-09,7.4065,1.6684,6.3477
2016-03-10,0.7113,4.2337,4.7688
2016-03-11,1.466,1.6636,2.8371
2016-03-14,3.1282,1.7781,3.1746
2016-03-15,3.0959,2.0809,1.8299
2016-03-16,5.4252,3.1369,3.9364
2016-03-17,1.4974,3.745,2.4249
2016-03-18,3.8574,4.4312,3.5064
2016-03-21,4.2437,4.254,4.3909
2016-03-22,3.557,3.0009,1.0244
2016-03-23,1.0585,4.2246,2.1044
2016-03-24,4.6116,2.1948,3.2397
2016-03-25,4.344,0.815,3.9212
2016-03-28,3.3994,2.1946,3.2592
2016-03-29,2.8065,2.0325,3.5942
2016-03-30,2.8392,2.2416,2.9407
2016-03-31,2.3819,1.8488,1.8259
2016-04-01,3.4612,2.4467,3.1979
2016-04-04,2.5467,3.744,3.6802
2016-04-05,1.2272,5.0583,3.5344
2016-04-06,0.9271,0.9296,4.1677
2016-04-07,1.3719,1.4547,4.6283
2016-04-08,2.8332,2.0503,5.0226
2016-04-11,2.4596,3.9189,3.0497
2016-04-12,2.823,2.7541,1.6363
2016-04-13,3.2512,2.1311,5.9074
2016-04-14,1.559,3.8601,4.5782
2016-04-15,4.6985,4.1477,2.568
2016-04-18,2.0984,2.9775,4.4166
2016-04-19,1.8499,2.0205,5.602
2016-04-20,3.2236,3.3243,6.5938
2016-04-21,-0.2548,2.7201,4.3759
2016-04-22,1.3142,2.7108,5.5895
2016-04-25,3.9716,2.3851,2.1856
2016-04-26,-0.1061,4.11,3.9461
2016-04-27,4.1764,3.2999,3.4975
2016-04-28,4.7667,4.2428,4.5139
2016-04-29,1.9458,4.6036,6.4168
2016-05-02,2.9377,3.5508,4.3748
2016-05-03,4.1786,2.3922,2.5935
2016-05-04,1.7998,4.2484,2.1048
2016-05-05,3.8017,3.5588,6.4687
2016-05-06,1.4933,6.124,4.7707
2016-05-09,1.7836,3.3721,4.6721
2016-05-10,1.301,3.8372,3.4844
2016-05-11,3.014,3.3485,4.4018
2016-05-12,4.237,2.8811,2.5196
2016-05-13,2.2238,2.6895,4.5808
2016-05-16,0.5931,3.3531,2.2377
2016-05-17,0.8759,3.6254,3.4611
2016-05-18,3.0919,4.3853,3.0357
2016-05-19,5.2662,3.3706,-0.8861
2016-05-20,3.0906,2.4445,3.4798
2016-05-23,1.9197,2.6078,2.6517
2016-05-24,3.6493,1.4125,3.6844
2016-05-25,2.1408,4.9935,4.0026
2016-05-26,1.9326,2.3506,6.6519
2016-05-27,1.0623,4.1609,4.4571
2016-05-30,4.6127,3.3319,4.5012
2016-05-31,-1.3088,3.3645,4.7434
2016-06-01,3.6968,2.8591,5.3077
2016-06-02,1.8044,2.0546,4.6814
2016-06-03,1.8845,1.8378,4.4226
2016-06-06,5.0385,5.0742,5.0669
2016-06-07,1.4288,3.1368,0.36
2016-06-08,1.4799,4.3503,7.1336
2016-06-09,2.3044,4.6619,6.3846
2016-06-10,3.1208,2.507,4.3257
2016-06-13,1.8372,3.5082,1.8805
2016-06-14,0.1392,3.054,5.8155
2016-06-15,1.2015,1.6113,2.9592
2016-06-16,4.422,2.7774,4.8008
2016-06-17,2.6122,3.705,2.0756
2016-06-20,3.1766,2.4012,7.3396
2016-06-21,2.1079,2.6102,1.8367
2016-06-22,1.5108,2.792,4.1035
2016-06-23,5.0164,5.5338,0.8167
2016-06-24,2.2177,0.7991,3.9382
2016-06-27,1.8349,3.602,3.3621
2016-06-28,4.1442,2.696,5.7058
2016-06-29,1.4165,2.2312,3.3619
2016-06-30,1.6079,2.6665,5.7079
2016-07-01,2.5154,3.8009,2.4638
2016-07-04,2.5004,3.8694,3.5771
2016-07-05,2.8894,3.2232,3.6071
2016-07-06,5.6375,4.3113,4.7434
2016-07-07,3.0044,4.5226,4.5526
2016-07-08,-1.0671,3.9797,5.0833
2016-07-11,2.9894,2.3446,4.4002
2016-07-12,2.5568,3.5933,4.992
2016-07-13,2.5652,3.599,2.6532
2016-07-14,2.8689,2.0212,4.5832
2016-07-15,2.457,1.1167,6.4123
2016-07-18,2.4211,0.5727,1.48
2016-07-19,3.4196,3.0838,4.7335
2016-07-20,1.6869,3.3576,5.0152
2016-07-21,1.0785,1.5819,6.1918
2016-07-22,7.0357,4.2552,5.0891
2016-07-25,1.4262,3.1827,4.1505
2016-07-26,2.6502,4.6193,4.6451
2016-07-27,0.2565,3.4446,2.8974
2016-07-28,2.6747,1.7204,3.418
2016-07-29,1.1002,3.5499,1.9964
2016-08-01,1.8363,3.8041,6.2305
2016-08-02,4.0676,2.3429,4.6752
2016-08-03,3.208,1.2695,2.6258
2016-08-04,3.3526,3.1204,4.407
2016-08-05,-0.1568,1.799,5.739
2016-08-08,5.2553,4.3451,5.4892
2016-08-09,0.7122,2.5114,2.6085
2016-08-10,4.7928,5.0695,-0.7008
2016-08-11,4.0323,0.451,4.5931
2016-08-12,3.366,3.1618,2.6697
2016-08-15,1.2175,4.7153,4.9335
2016-08-16,2.7274,1.9316,5.4254
2016-08-17,1.7936,2.809,5.6704
2016-08-18,2.5436,2.5164,6.6171
2016-08-19,2.1252,2.1795,5.8545
2016-08-22,-0.5579,3.2935,6.6243
2016-08-23,4.1827,1.4455,6.0686
2016-08-24,2.3783,2.8668,6.1993
2016-08-25,1.7728,3.6192,3.9387
2016-08-26,1.6595,2.7419,2.066
2016-08-29,3.0377,1.7998,7.7234
2016-08-30,1.1594,4.2362,4.0944
2016-08-31,-0.8828,3.8763,5.8431
2016-09-01,3.1107,1.7506,3.1746
2016-09-02,3.2787,1.4471,5.4459
2016-09-05,2.2006,1.8577,0.3326
2016-09-06,0.7781,3.6543,3.3843
2016-09-07,2.6334,3.3307,3.8524
2016-09-08,0.3032,3.9481,4.6939
2016-09-09,0.9592,2.6086,5.608
2016-09-12,1.374,1.8903,2.3588
2016-09-13,3.7659,4.1026,4.99
2016-09-14,1.9561,2.3359,5.84
2016-09-15,1.8282,3.2239,7.5189
2016-09-16,5.432,1.1401,5.0599
2016-09-19,3.0287,2.3162,3.3107
2016-09-20,3.0085,4.2113,2.0924
2016-09-21,1.9454,2.1405,6.7438
2016-09-22,1.6054,3.9774,5.106
2016-09-23,-0.7796,0.2028,3.967
2016-09-26,3.9531,2.3287,1.5703
2016-09-27,3.1725,2.7944,2.6032
2016-09-28,2.2313,5.091,4.947
