date,美元指数,美元人民币,美元日元,美元欧元
2013-12-16,79.7006,6.5207,83.26,1.2011
2013-12-17,78.403,6.7988,118.86,1.1306
2013-12-18,101.7731,7.3953,117.02,1.3464
2013-12-19,100.4797,7.8146,112.15,1.5099
2013-12-20,84.7801,6.3962,112.4,1.2087
2013-12-23,102.77,6.5265,136.71,0.9219
2013-12-24,106.0095,9.8078,90.07,1.2312
2013-12-25,88.7744,7.9181,120.08,0.9787
2013-12-26,102.9793,5.7522,107.01,1.0411
2013-12-27,114.9153,8.6526,88.64,1.0607
2013-12-30,93.2849,10.0013,129.62,1.0972
2013-12-31,76.7866,6.2664,89.83,1.1573
2014-01-01,91.0502,7.505,131.31,0.9152
2014-01-02,119.0622,6.5245,106.13,1.1803
2014-01-03,71.2613,9.4751,118.18,1.0814
2014-01-06,97.8437,5.0501,124.63,1.1634
2014-01-07,88.8226,7.3936,85.01,1.3062
2014-01-08,104.9367,7.567,130.68,1.2156
2014-01-09,93.1197,6.65,140.4,1.242
2014-01-10,96.6122,6.0887,97.93,1.2275
2014-01-13,88.7129,7.8156,105.31,0.9495
2014-01-14,90.6017,6.9852,97.49,0.8643
2014-01-15,105.0599,6.0367,95.15,0.8779
2014-01-16,111.1463,8.6505,105.51,1.1066
2014-01-17,107.2232,7.2531,92.12,1.2013
2014-01-20,88.1022,7.0894,104.46,1.0708
2014-01-21,88.4043,8.7464,118.71,0.8497
2014-01-22,93.856,8.3648,104.98,0.7835
2014-01-23,96.3309,6.1652,116.45,1.1592
2014-01-24,83.475,7.0394,106.93,1.0851
2014-01-27,88.1245,8.0073,89.61,1.1589
2014-01-28,88.1807,10.2255,135.95,1.0709
2014-01-29,88.3314,5.2534,124.68,0.8585
2014-01-30,85.7011,7.2612,133.94,1.1195
2014-01-31,98.4297,6.2362,135.66,0.8546
2014-02-03,82.2556,5.4162,50.84,0.924
2014-02-04,82.626,6.7473,118.15,1.2435
2014-02-05,104.2636,7.0028,83.12,0.7579
2014-02-06,89.6508,6.5021,116.28,0.9655
2014-02-07,86.4338,8.1815,106.22,1.1348
2014-02-10,90.307,5.998,90.7,1.1787
2014-02-11,97.3802,8.3535,125.39,1.18
2014-02-12,99.6464,5.5954,94.19,1.1043
2014-02-13,110.2091,7.3844,127.0,1.2006
2014-02-14,97.1309,9.2414,111.78,1.3949
2014-02-17,76.2104,7.4199,100.67,1.1553
2014-02-18,92.6227,6.0429,107.13,1.142
2014-02-19,79.628,5.5156,112.14,0.9934
2014-02-20,94.2581,6.144,92.08,1.3172
2014-02-21,93.8822,6.2534,98.39,1.0058
2014-02-24,81.4135,7.1991,125.22,1.0089
2014-02-25,107.9383,4.4326,164.02,1.1102
2014-02-26,99.7609,5.6971,118.97,1.0204
2014-02-27,107.4351,7.4463,100.72,1.3369
2014-02-28,82.4876,5.0636,153.16,1.2295
2014-03-03,104.79,6.8174,123.96,1.0878
2014-03-04,98.023,5.9751,99.73,1.4404
2014-03-05,104.7917,7.7531,84.25,0.8593
2014-03-06,102.0626,5.3903,120.57,1.3336
2014-03-07,92.1381,8.7153,119.67,1.1963
2014-03-10,86.1063,7.2892,134.63,0.8196
2014-03-11,99.0271,8.2905,100.82,1.069
2014-03-12,97.8554,7.2053,151.23,1.0942
2014-03-13,82.4211,5.7971,98.98,0.9659
2014-03-14,80.7525,9.6447,106.69,1.0027
2014-03-17,120.9154,6.4972,122.72,1.237
2014-03-18,91.045,7.3433,119.56,1.0889
2014-03-19,80.8493,5.6917,115.43,1.1895
2014-03-20,82.0205,6.9204,92.38,1.1358
2014-03-21,85.4173,5.5441,119.94,0.9674
2014-03-24,96.4745,6.0954,103.02,0.9666
2014-03-25,83.8815,5.8981,130.61,0.9587
2014-03-26,99.1289,10.2204,95.13,1.0185
2014-03-27,88.0797,7.3042,82.16,1.2016
2014-03-28,78.5699,8.0391,82.15,0.9109
2014-03-31,106.7602,5.2372,113.99,1.2746
2014-04-01,102.1418,7.205,82.97,1.1937
2014-04-02,96.9916,9.3723,116.87,1.1235
2014-04-03,106.1807,6.8136,93.15,1.2458
2014-04-04,91.3305,4.0533,120.23,0.9762
2014-04-07,97.773,7.5262,79.36,0.9546
2014-04-08,79.0054,5.345,126.58,0.8218
2014-04-09,78.9531,7.693,76.27,1.3525
2014-04-10,102.5592,8.2152,138.19,1.2219
2014-04-11,86.0862,7.5606,138.42,1.037
2014-04-14,98.3857,5.1671,131.5,1.2249
2014-04-15,104.672,6.9292,102.68,0.9505
2014-04-16,90.1794,9.8331,86.31,1.0996
2014-04-17,83.8949,7.5693,135.51,1.059
2014-04-18,92.2569,9.1546,69.36,0.9078
2014-04-21,99.2711,7.3282,90.36,1.0999
2014-04-22,106.8635,7.0479,107.78,0.9539
2014-04-23,102.131,8.3652,126.94,0.7642
2014-04-24,83.2917,6.0288,80.03,1.1674
2014-04-25,106.8142,8.9447,92.53,1.0703
2014-04-28,81.5347,6.865,120.41,1.0417
2014-04-29,91.0125,7.3832,104.26,1.1808
2014-04-30,89.0383,6.344,151.42,0.8687
2014-05-01,85.5558,7.3841,137.62,1.0632
2014-05-02,72.5971,7.8058,96.15,1.1824
2014-05-05,75.9846,5.5644,131.59,1.1915
2014-05-06,93.3003,9.0621,129.6,0.9461
2014-05-07,88.1616,9.158,134.85,1.2538
2014-05-08,105.949,6.3911,64.65,1.1879
2014-05-09,91.6854,9.8354,116.1,1.1346
2014-05-12,87.556,7.4106,117.39,1.2585
2014-05-13,96.3211,4.599,114.62,1.2272
2014-05-14,80.5967,8.3024,78.93,0.8778
2014-05-15,105.2043,7.8957,150.34,1.0883
2014-05-16,95.9269,8.8263,89.07,0.9903
2014-05-19,112.025,7.3364,135.58,1.1749
2014-05-20,82.7198,8.4547,108.96,1.1508
2014-05-21,77.0505,8.6556,90.41,1.0735
2014-05-22,77.277,7.635,102.75,1.0839
2014-05-23,99.9878,4.9494,132.89,0.8932
2014-05-26,91.2588,5.7225,105.65,1.1542
2014-05-27,101.1311,7.3599,112.61,1.1908
2014-05-28,84.1839,5.2144,70.78,1.0994
2014-05-29,80.6668,5.9036,93.72,0.8643
2014-05-30,86.9449,8.5304,94.5,1.2924
2014-06-02,90.8169,4.3569,104.47,1.0272
2014-06-03,98.5309,6.6444,72.39,1.2761
2014-06-04,116.495,8.0154,105.18,0.7299
2014-06-05,102.9692,7.5534,102.25,1.0096
2014-06-06,106.8087,7.888,129.5,0.9795
2014-06-09,88.9802,5.1298,144.37,1.1636
2014-06-10,85.4499,9.9703,92.42,1.0147
2014-06-11,82.2399,8.3816,87.62,1.1535
2014-06-12,90.1156,6.1771,155.76,0.9233
2014-06-13,83.7498,7.9558,81.28,1.2226
2014-06-16,107.7887,6.4263,131.16,0.9747
2014-06-17,98.3759,8.9747,110.57,1.0998
2014-06-18,77.9396,5.7335,114.44,1.3909
2014-06-19,87.3213,6.456,123.51,1.0729
2014-06-20,110.8085,9.4628,92.22,1.0497
2014-06-23,96.0514,7.8653,122.45,1.0331
2014-06-24,102.2394,6.4151,68.38,1.4047
2014-06-25,97.2232,6.0348,111.5,1.0605
2014-06-26,91.7912,7.0797,109.67,1.0603
2014-06-27,65.6431,7.4038,129.42,1.0728
2014-06-30,91.4012,6.655,117.83,0.9573
2014-07-01,75.3771,9.6155,102.73,1.0524
2014-07-02,100.8335,8.7259,121.08,1.052
2014-07-03,95.7332,7.5888,91.45,1.1668
2014-07-04,95.2442,4.7402,93.09,0.8844
2014-07-07,107.947,7.6884,69.17,0.8922
2014-07-08,99.2585,5.5381,111.71,1.1067
2014-07-09,84.8004,5.4942,79.59,1.2638
2014-07-10,101.3245,9.2669,133.51,1.0601
2014-07-11,91.1565,6.775,86.43,1.3087
2014-07-14,115.3276,7.8642,139.59,1.1332
2014-07-15,86.8325,7.6034,118.69,1.0751
2014-07-16,96.4551,6.2991,137.31,1.1166
2014-07-17,89.2838,6.1734,118.45,1.1824
2014-07-18,93.7551,6.8365,89.55,0.9421
2014-07-21,97.7072,6.6581,104.21,1.0857
2014-07-22,100.7563,3.5749,106.01,1.1311
2014-07-23,81.6855,5.518,109.02,1.2557
2014-07-24,88.145,6.7751,94.02,1.2275
2014-07-25,100.4965,7.801,144.79,1.0458
2014-07-28,95.6387,6.9643,126.39,1.1826
2014-07-29,94.0135,6.5106,116.47,0.9588
2014-07-30,81.5183,5.6411,106.85,0.9569
2014-07-31,102.7073,5.5235,117.82,0.7399
2014-08-01,79.5372,6.1608,113.21,1.1667
2014-08-04,106.6747,5.8145,115.0,0.974
2014-08-05,77.7551,6.1825,123.11,0.952
2014-08-06,110.7024,7.3178,105.26,1.2588
2014-08-07,91.2686,5.5313,112.95,0.9156
2014-08-08,87.1093,5.3211,123.35,1.1049
2014-08-11,104.6984,6.5418,82.21,1.1827
2014-08-12,87.6815,7.2028,104.72,1.1816
2014-08-13,98.8074,8.0822,114.45,0.9694
2014-08-14,97.1226,7.1118,127.35,1.1882
2014-08-15,91.6998,7.6137,120.1,1.3654
2014-08-18,87.3121,5.8359,103.61,1.0306
2014-08-19,93.5889,8.6884,128.68,0.9643
2014-08-20,82.5288,7.6895,109.73,1.2438
2014-08-21,94.3326,5.5182,101.37,0.8233
2014-08-22,102.9866,7.6695,120.16,1.0675
2014-08-25,87.066,6.6037,121.84,1.1205
2014-08-26,96.1434,7.5139,114.52,1.0297
2014-08-27,93.9219,5.0083,108.36,1.2253
2014-08-28,83.3773,7.2817,118.81,1.0667
2014-08-29,96.6239,6.8521,103.2,1.3976
2014-09-01,128.8116,8.4993,116.19,0.9033
2014-09-02,85.2096,6.6587,74.46,1.2044
2014-09-03,85.6415,3.7452,88.28,1.0965
2014-09-04,110.8643,7.2576,125.73,1.0312
2014-09-05,112.6559,7.0231,93.59,1.2342
2014-09-08,104.5419,7.4147,128.33,1.0624
2014-09-09,95.9056,7.115,78.44,0.9866
2014-09-10,94.3146,4.7058,87.71,1.1992
2014-09-11,94.0462,7.9162,108.88,0.9458
2014-09-12,100.1336,6.3287,138.16,1.0779
2014-09-15,85.7032,8.9454,110.01,1.1107
2014-09-16,91.9385,7.3493,114.11,1.142
2014-09-17,78.7709,6.0698,107.59,0.9988
2014-09-18,96.4655,8.4474,84.83,1.0973
2014-09-19,73.5893,8.9721,136.71,1.1165
2014-09-22,99.6804,6.1103,140.85,1.1095
2014-09-23,86.0198,7.2069,104.39,1.0317
2014-09-24,91.1309,3.7317,97.7,1.0835
2014-09-25,118.8817,5.6672,99.08,1.0029
2014-09-26,85.4322,6.7557,92.79,1.1181
2014-09-29,85.7922,5.4729,114.37,1.1575
2014-09-30,98.9067,8.9495,104.04,1.3043
2014-10-01,95.2191,6.7843,100.57,1.068
2014-10-02,103.8746,4.9542,81.6,0.862
2014-10-03,99.8406,8.4704,131.11,1.1493
2014-10-06,100.3533,5.446,116.0,0.9511
2014-10-07,108.9609,8.538,102.41,1.0806
2014-10-08,89.6526,5.9771,109.02,1.0298
2014-10-09,92.6759,7.3884,116.74,0.9833
2014-10-10,102.0034,6.83,71.58,1.0417
2014-10-13,96.3968,6.4866,111.49,1.2631
2014-10-14,86.0981,8.4513,123.36,0.9862
2014-10-15,69.7155,7.4385,118.4,1.0588
2014-10-16,99.9772,3.8561,83.18,1.0801
2014-10-17,94.9001,6.3846,102.01,0.9169
2014-10-20,85.434,9.3603,133.98,1.0335
2014-10-21,96.52,7.5679,162.46,1.084
2014-10-22,107.0323,5.5167,105.5,1.0161
2014-10-23,86.0497,7.8889,86.26,1.2775
2014-10-24,99.1245,7.3306,140.82,0.8242
2014-10-27,89.5493,5.1933,106.36,1.5405
2014-10-28,91.9898,5.9151,142.57,1.0922
2014-10-29,86.8747,7.9206,128.93,0.8673
2014-10-30,90.3239,7.4117,142.96,0.7672
2014-10-31,97.9736,8.4563,117.14,0.8328
2014-11-03,95.945,5.7,141.85,1.1657
2014-11-04,99.4451,8.2383,117.87,1.2172
2014-11-05,97.5552,10.1429,113.76,1.0819
2014-11-06,103.0602,8.1583,127.27,1.1712
2014-11-07,107.2221,7.3724,113.78,0.9738
2014-11-10,97.0922,8.9257,150.14,0.9079
2014-11-11,101.5106,6.3177,95.6,1.1511
2014-11-12,101.5047,3.6419,119.67,1.0212
2014-11-13,100.5071,6.2984,131.46,1.1631
2014-11-14,93.4808,3.2409,141.81,1.0629
2014-11-17,93.6166,7.8127,90.6,1.2738
2014-11-18,91.5474,8.3545,114.75,0.9258
2014-11-19,106.2102,5.978,106.08,0.8874
2014-11-20,98.5585,5.096,114.95,1.2196
2014-11-21,98.2219,6.8477,135.11,1.0307
2014-11-24,88.4879,6.7624,115.27,1.0018
2014-11-25,98.3638,6.5621,92.18,1.1695
2014-11-26,103.7733,6.1133,110.19,0.8966
2014-11-27,81.2275,5.0533,116.17,1.0039
2014-11-28,97.4463,5.5194,106.37,0.854
2014-12-01,110.7382,5.1734,135.75,1.1893
2014-12-02,83.8598,6.7244,92.06,1.1979
2014-12-03,89.9611,8.3476,98.35,0.9528
2014-12-04,103.6192,4.3963,95.28,0.9995
2014-12-05,116.5144,7.0405,53.44,1.1776
2014-12-08,92.7938,4.8673,98.66,1.2299
2014-12-09,103.2765,5.7711,88.14,1.2388
2014-12-10,77.9446,7.3124,75.98,0.8388
2014-12-11,80.8029,4.0644,103.26,1.2083
2014-12-12,93.1576,5.9962,111.84,1.0781
2014-12-15,98.3999,8.702,125.11,0.9711
2014-12-16,87.3982,6.9085,88.62,1.1758
2014-12-17,107.0605,3.9485,119.71,1.001
2014-12-18,94.9092,8.2895,96.29,1.0651
2014-12-19,74.5452,6.6509,120.13,0.9938
2014-12-22,100.1171,5.4183,116.53,1.0777
2014-12-23,99.3451,6.0752,116.1,0.7862
2014-12-24,99.8242,6.9129,108.26,1.3241
2014-12-25,77.6539,8.8113,93.22,1.2256
2014-12-26,83.7754,6.6289,98.82,1.0452
2014-12-29,96.3082,6.1047,117.19,1.14
2014-12-30,88.5513,7.2174,95.17,1.0311
2014-12-31,111.6395,3.936,112.57,1.0921
2015-01-01,83.2197,5.4922,128.2,1.0531
2015-01-02,82.545,6.7619,121.79,1.302
2015-01-05,106.9845,3.9374,75.3,1.2486
2015-01-06,118.818,6.7084,102.18,0.8569
2015-01-07,113.4564,7.2091,109.64,1.2575
2015-01-08,82.5797,6.1722,140.75,1.3667
2015-01-09,100.8621,5.8283,118.47,0.9826
2015-01-12,76.9052,8.9149,97.96,1.1748
2015-01-13,110.2902,7.0955,106.32,1.2673
2015-01-14,85.5001,6.9176,153.76,1.1671
2015-01-15,92.9775,6.5352,151.7,0.9661
2015-01-16,82.61,7.2002,113.78,1.2383
2015-01-19,111.1176,8.4129,124.1,0.7569
2015-01-20,76.6224,8.511,107.5,1.2923
2015-01-21,98.7125,5.9793,123.64,1.2011
2015-01-22,99.0916,6.5317,105.02,1.5645
2015-01-23,100.1604,7.9673,109.13,0.9576
2015-01-26,87.7813,6.7955,100.23,0.9533
2015-01-27,85.7501,7.2426,97.77,0.8689
2015-01-28,93.4596,8.0741,132.18,1.0667
2015-01-29,94.19,6.4639,113.26,1.025
2015-01-30,96.4451,7.394,72.87,0.9272
2015-02-02,93.0242,6.3662,154.53,0.7329
2015-02-03,88.9087,8.2818,115.05,1.1518
2015-02-04,86.0476,8.2181,107.7,1.0903
2015-02-05,94.6086,9.1234,123.17,0.9921
2015-02-06,100.6177,6.4741,112.3,0.857
2015-02-09,83.2078,7.1964,121.82,1.0206
2015-02-10,92.8236,10.3162,103.43,0.9756
2015-02-11,102.683,4.5176,124.14,1.1481
2015-02-12,90.0167,9.5748,85.2,0.9691
2015-02-13,96.0309,5.7012,110.64,1.0361
2015-02-16,90.2389,8.7346,99.54,1.1833
2015-02-17,91.1002,10.6095,158.51,0.8315
2015-02-18,93.9032,8.5399,106.51,1.0843
2015-02-19,81.346,6.6163,99.52,1.2679
2015-02-20,87.5562,7.4554,109.93,1.4265
2015-02-23,78.2829,2.6596,117.25,0.9661
2015-02-24,88.8073,6.1712,115.87,1.2124
2015-02-25,104.0806,7.1332,115.04,1.2353
2015-02-26,93.186,6.7594,135.64,0.9061
2015-02-27,111.4302,4.6137,96.45,1.1175
2015-03-02,99.0416,7.0638,104.33,1.3722
2015-03-03,80.2348,8.2926,88.48,1.3059
2015-03-04,101.9289,6.08,98.97,0.9705
2015-03-05,95.5297,5.876,139.2,0.651
2015-03-06,99.5994,5.1768,103.34,1.0969
2015-03-09,99.0175,8.8506,117.64,1.0042
2015-03-10,89.672,7.0101,128.14,0.8033
2015-03-11,87.7549,7.8897,108.0,0.928
2015-03-12,90.7893,7.2084,107.55,1.0131
2015-03-13,90.4791,6.8594,149.73,0.9302
2015-03-16,105.9215,7.9431,149.05,1.0538
2015-03-17,99.144,7.8146,99.58,1.029
2015-03-18,95.0491,7.0265,97.58,1.2549
2015-03-19,85.513,7.0939,120.13,1.1263
2015-03-20,109.3756,7.4731,121.3,1.1827
2015-03-23,103.1164,7.3028,132.65,1.3287
2015-03-24,110.4252,6.2691,126.52,1.3804
2015-03-25,90.8611,7.7603,90.81,0.8977
2015-03-26,120.016,5.7665,67.29,1.1682
2015-03-27,102.6061,7.4546,137.42,1.0808
2015-03-30,103.6187,7.3092,136.32,1.1424
2015-03-31,104.1128,8.0305,105.64,1.5009
2015-04-01,97.3874,8.0603,84.63,1.2791
2015-04-02,80.9384,6.0005,98.35,1.2978
2015-04-03,80.4182,10.6123,126.5,1.3015
2015-04-06,107.8662,6.1984,117.3,1.1858
2015-04-07,106.9365,8.2463,108.37,1.244
2015-04-08,87.0726,4.3039,90.15,1.0836
2015-04-09,90.3962,5.1844,74.97,0.9921
2015-04-10,107.801,5.6764,70.6,0.9477
2015-04-13,94.6024,7.137,90.35,1.3137
2015-04-14,90.58,7.5206,115.11,1.3821
2015-04-15,85.8474,3.65,109.64,1.1637
2015-04-16,73.7379,7.241,97.14,1.0813
2015-04-17,90.4105,5.9862,99.1,1.0774
2015-04-20,94.5729,6.415,81.53,1.3931
2015-04-21,92.351,7.3304,107.35,1.0319
2015-04-22,100.2501,10.1298,102.95,1.274
2015-04-23,81.4853,9.9318,107.08,1.0537
2015-04-24,109.4201,9.0414,122.75,1.0336
2015-04-27,106.6045,7.6613,105.89,1.2734
2015-04-28,81.2519,9.6349,131.39,0.9789
2015-04-29,73.4214,8.9796,85.63,0.7829
2015-04-30,89.6651,4.5645,83.37,1.228
2015-05-01,89.8551,5.2375,86.79,1.028
2015-05-04,108.9642,6.9086,142.96,1.2805
2015-05-05,89.1356,6.0121,92.05,1.1434
2015-05-06,92.4555,7.6002,110.28,1.2416
2015-05-07,79.3291,9.2861,94.52,1.0823
2015-05-08,82.9081,7.2718,161.74,1.2909
2015-05-11,103.4188,6.7357,109.18,1.3
2015-05-12,72.7606,4.7055,77.33,1.22
2015-05-13,88.697,6.8354,142.19,1.065
2015-05-14,86.8821,4.8703,158.31,1.2255
2015-05-15,108.5086,5.608,108.76,1.1939
2015-05-18,125.2388,7.9327,134.51,0.8849
2015-05-19,102.0791,6.9779,127.74,1.0591
2015-05-20,72.5183,7.6089,106.43,1.1659
2015-05-21,98.0871,6.4693,85.7,1.0634
2015-05-22,107.5014,6.7771,104.06,0.9094
2015-05-25,87.0112,7.356,138.54,1.2596
2015-05-26,104.7937,5.271,143.35,1.1795
2015-05-27,100.6024,7.1037,106.56,1.2025
2015-05-28,93.1355,5.9913,103.45,0.8843
2015-05-29,69.6757,7.0531,113.55,1.2268
2015-06-01,82.8214,9.3195,116.88,1.3135
2015-06-02,108.6462,5.0511,112.8,1.0409
2015-06-03,109.1413,9.9611,90.91,1.1208
2015-06-04,84.6464,7.4671,112.54,1.1531
2015-06-05,101.3039,7.0905,125.69,1.2118
2015-06-08,77.6806,9.378,113.06,1.2147
2015-06-09,90.7525,9.927,71.65,1.0748
2015-06-10,109.5625,8.0231,101.2,1.1215
2015-06-11,102.5172,3.8838,111.28,0.9052
2015-06-12,93.1419,5.7062,112.86,0.9979
2015-06-15,93.5673,6.0834,74.76,1.1478
2015-06-16,120.0429,7.1181,114.43,1.0248
2015-06-17,97.3887,8.1145,115.01,1.1389
2015-06-18,96.738,7.2014,71.89,1.0864
2015-06-19,94.6426,9.8284,88.18,1.2872
2015-06-22,101.9622,9.5145,131.27,0.9098
2015-06-23,96.6634,9.1839,140.8,0.9416
2015-06-24,95.6353,5.769,113.12,1.3101
2015-06-25,101.8008,9.176,134.86,0.9046
2015-06-26,92.2251,5.4705,90.81,0.8967
2015-06-29,95.7772,6.7489,114.72,0.9984
2015-06-30,103.8215,6.5434,90.67,0.9915
2015-07-01,99.2945,7.0571,122.73,1.3955
2015-07-02,83.8305,7.866,130.74,1.2467
2015-07-03,98.6279,5.7488,111.1,1.2968
2015-07-06,84.3255,5.179,102.18,1.0506
2015-07-07,90.8414,7.2303,81.47,1.1409
2015-07-08,80.8618,8.9792,92.14,1.4517
2015-07-09,90.3519,6.6936,101.83,1.2307
2015-07-10,102.7906,5.764,92.43,1.1246
2015-07-13,97.3345,5.4573,130.73,1.0358
2015-07-14,90.5531,3.734,125.12,1.247
2015-07-15,102.5649,6.0007,123.33,1.23
2015-07-16,105.3042,6.545,74.08,1.0786
2015-07-17,88.8491,4.8854,101.94,0.7945
2015-07-20,73.1403,7.0274,98.01,0.9589
2015-07-21,86.5157,5.6402,112.87,0.9066
2015-07-22,92.7807,7.2391,118.92,1.0113
2015-07-23,91.2919,7.2607,132.42,1.3435
2015-07-24,88.3903,8.1053,119.57,1.0123
2015-07-27,104.2052,7.6648,123.83,1.1963
2015-07-28,94.5971,5.2696,96.39,0.9321
2015-07-29,107.9518,8.1219,163.48,1.1388
2015-07-30,108.492,5.9188,126.42,1.2239
2015-07-31,91.2003,9.4755,131.98,1.2383
2015-08-03,100.6324,6.1762,117.54,1.0741
2015-08-04,104.6167,6.3353,115.96,1.279
2015-08-05,101.7329,9.4722,108.72,0.9915
2015-08-06,96.7457,6.1225,114.19,1.1049
2015-08-07,97.2561,5.2054,109.66,0.8127
2015-08-10,93.3598,5.6533,111.58,1.0487
2015-08-11,116.7582,6.1874,67.12,1.3279
2015-08-12,101.6015,5.6466,102.15,1.2026
2015-08-13,111.9356,5.2103,131.59,1.0934
2015-08-14,99.4722,7.6829,129.16,1.107
2015-08-17,92.6023,7.1418,116.3,0.9656
2015-08-18,89.039,5.3695,80.45,0.9836
2015-08-19,96.2361,7.1285,108.28,1.385
2015-08-20,75.318,7.0132,129.09,0.8934
2015-08-21,91.3318,5.7677,98.54,1.28
2015-08-24,92.7164,4.7301,127.46,1.1979
2015-08-25,83.1093,8.4673,103.92,1.1746
2015-08-26,105.9035,7.6147,141.24,1.09
2015-08-27,81.1963,8.2709,87.28,1.1349
2015-08-28,100.8711,8.9479,127.82,1.1039
2015-08-31,91.2765,4.2053,136.78,1.298
2015-09-01,96.8758,7.1274,95.84,1.0723
2015-09-02,97.4751,7.2162,133.85,1.1548
2015-09-03,92.9559,5.7079,125.97,1.1946
2015-09-04,79.6544,8.377,121.43,1.1773
2015-09-07,96.3768,5.9064,102.91,1.1852
2015-09-08,80.6749,8.7092,95.18,0.8304
2015-09-09,98.7845,6.8955,119.09,1.25
2015-09-10,96.7822,9.4069,105.37,0.9787
2015-09-11,80.0102,8.4768,123.48,0.9216
2015-09-14,90.4692,7.1631,85.72,1.5353
2015-09-15,90.1983,8.4682,86.78,1.0036
2015-09-16,104.8106,7.8564,148.63,1.351
2015-09-17,78.6712,8.7779,107.52,1.148
2015-09-18,91.7508,6.545,92.19,0.8783
2015-09-21,94.3068,6.013,127.16,0.9224
2015-09-22,110.7253,7.0259,113.05,1.081
2015-09-23,107.4445,7.7537,81.74,0.7862
2015-09-24,104.3713,9.4042,102.27,1.283
2015-09-25,86.0623,5.2467,113.59,1.0661
2015-09-28,99.7689,7.9637,90.37,0.9865
2015-09-29,97.0381,7.0642,127.79,1.0757
2015-09-30,98.3459,8.1689,96.4,1.1399
2015-10-01,95.6597,8.3129,118.98,1.2234
2015-10-02,98.1991,6.2218,93.8,1.1911
2015-10-05,94.2997,7.6733,122.83,1.2376
2015-10-06,99.2601,6.4264,133.07,1.107
2015-10-07,113.3739,5.4891,139.54,0.8439
2015-10-08,99.119,8.2452,82.14,0.9454
2015-10-09,106.8619,6.6915,131.95,1.1392
2015-10-12,103.4235,7.6735,81.25,1.0891
2015-10-13,87.0369,7.927,104.69,1.0022
2015-10-14,100.9129,9.4241,117.13,1.0303
2015-10-15,98.3418,3.0888,101.24,1.0874
2015-10-16,98.7456,8.2952,140.98,1.0349
2015-10-19,80.4882,8.8617,127.26,1.2014
2015-10-20,89.5265,7.9696,104.4,1.2872
2015-10-21,92.3589,8.2649,116.84,1.0901
2015-10-22,86.4378,5.389,90.9,1.2192
2015-10-23,82.7035,2.6248,109.22,0.9452
2015-10-26,98.8589,9.2943,112.19,1.2784
2015-10-27,88.2279,7.7653,117.65,1.1094
2015-10-28,82.3382,6.5045,168.17,1.1702
2015-10-29,91.2337,5.6608,77.65,1.3104
2015-10-30,96.4135,4.3018,127.61,0.6703
2015-11-02,86.4733,6.7404,81.34,0.8154
2015-11-03,87.8758,7.3484,122.18,1.2727
2015-11-04,83.804,5.6304,92.67,1.2478
2015-11-05,93.8394,6.4537,137.29,1.1308
2015-11-06,99.9765,4.6223,103.89,1.0965
2015-11-09,109.316,4.7821,123.75,1.0915
2015-11-10,98.1434,7.4304,97.61,1.003
2015-11-11,83.5972,6.7153,126.98,1.2071
2015-11-12,92.0473,4.5413,102.97,0.9255
2015-11-13,92.6122,6.5338,81.83,0.9059
2015-11-16,125.9743,6.7583,107.09,1.0116
2015-11-17,114.494,6.0619,105.64,1.0356
2015-11-18,90.0999,6.9878,126.06,1.1825
2015-11-19,90.6477,7.277,122.0,1.1626
2015-11-20,70.0962,6.7237,104.7,1.1883
2015-11-23,91.1138,8.3887,150.2,1.0555
2015-11-24,107.0889,4.7235,81.18,1.0834
2015-11-25,87.1144,9.2253,131.18,1.0418
2015-11-26,97.6507,7.1273,100.59,1.0815
2015-11-27,93.6516,7.1152,99.8,1.128
2015-11-30,111.4836,7.6216,96.95,1.0216
2015-12-01,111.8173,7.8135,110.42,0.9069
2015-12-02,103.1879,6.0279,117.1,1.1882
2015-12-03,88.6597,7.9827,74.25,1.1555
2015-12-04,85.094,7.2424,98.39,1.152
2015-12-07,89.2579,7.7812,117.04,1.0416
2015-12-08,120.4241,6.0349,82.34,1.1201
2015-12-09,98.2004,7.4005,96.82,1.0325
2015-12-10,103.489,6.8605,91.4,1.0604
2015-12-11,72.8514,5.4195,121.56,1.0085
2015-12-14,89.7175,5.3019,98.52,1.1936
2015-12-15,101.2898,7.5876,132.46,1.0072
2015-12-16,103.2127,7.3661,67.47,0.9055
2015-12-17,109.3432,7.4334,93.21,1.1569
2015-12-18,103.2338,8.2438,112.32,1.041
2015-12-21,127.0021,6.8692,126.06,1.0608
2015-12-22,106.1866,9.3572,121.14,1.2056
2015-12-23,115.9578,7.259,130.17,1.1763
2015-12-24,91.4021,7.3038,112.79,1.2213
2015-12-25,102.8804,8.5303,135.42,1.0341
2015-12-28,91.5306,8.1322,104.44,0.805
2015-12-29,104.1631,7.8039,113.08,1.1274
2015-12-30,68.4044,4.8723,132.91,1.0033
2015-12-31,84.5958,6.7802,112.19,1.3047
2016-01-01,94.2622,4.1405,89.47,1.1334
2016-01-04,92.5527,7.6484,124.48,0.8095
2016-01-05,99.8488,6.9278,89.15,1.2978
2016-01-06,91.5311,5.7642,143.57,1.2333
2016-01-07,91.9546,6.9495,113.43,1.1528
2016-01-08,90.4876,6.8912,91.74,0.9955
2016-01-11,113.7271,9.9799,116.36,1.184
2016-01-12,82.4578,5.7827,111.39,1.5368
2016-01-13,97.2582,8.9246,116.44,1.2541
